aa_id,consent_id,timestamp,phone_number,fiu_id,fip_id,purpose_code,purpose,data_range_from,data_range_to,validity,filetype,signature
AA2,764c67af-1053-42a7-9843-d2ea1e0d4827,2025-06-16T19:05:41,9796725022,FIU039,FIP002,102,Financial Reporting,2025-03-22,2025-05-10,2025-05-10,DEPOSIT,0fdad99e431684dd36487e748b0b6ffc9292da9cea7760641ee416e20e59fd30
AA2,fd7b5a2a-14d7-438e-a9fe-0203236c2c2c,2025-01-13T09:59:17,7819936740,FIU022,FIP013,101,Personal Finance,2025-01-02,2025-05-24,2025-05-24,DEPOSIT,d5a1f1b4d8a66a4ea9a3f552ed9704c471364eeafa3579b9dc101033a4dae701
AA2,6cd233e7-3862-41d1-8a6a-bb4adcf5c39a,2025-03-21T17:12:05,7118637047,FIU001,FIP026,103,Credit Underwriting,2025-03-16,2025-09-11,2025-09-11,CREDIT_CARD,391710ee5e8b354282fa16c6303ec3e0ce1ad499c5b7ecb135d3cfefea6f39ac
AA2,0745c90f-b7ed-4b0a-836c-d61276dca5d2,2025-04-16T03:35:24,8027163514,FIU023,FIP021,103,Credit Underwriting,2025-03-21,2025-07-07,2025-07-07,MUTUAL_FUNDS,82f68c39779896fa7acacb5157e76f7e56a265fa257f71a5ee71d1954ae045e3
AA2,eb40546e-dacd-4512-855f-f02390d2b5a9,2025-01-14T15:55:40,9433401061,FIU043,FIP043,103,Credit Underwriting,2025-01-07,2025-04-19,2025-04-19,CREDIT_CARD,d18d29483d76e716cf868c8b769855ad4b39ecb6c382c70db01fd1e049f51c65
AA2,73a1b6e6-21eb-4e67-9e1e-769cfd1c0863,2025-04-13T07:34:26,7912718046,FIU050,FIP003,103,Credit Underwriting,2025-03-07,2025-06-15,2025-06-15,MUTUAL_FUNDS,586384a3ef9f24754d18928ef0d8a927f96b0114914fe44a598c79be64cacabc
AA2,5a213c0f-c616-431b-9590-090ac254e9bc,2025-04-03T03:49:38,9334766754,FIU028,FIP039,103,Credit Underwriting,2025-02-10,2025-03-27,2025-03-27,DEPOSIT,9eacbccce538bdb9246d9a63c3a99b1ce46e786f6cb7ce702d28c240176d53c6
AA2,4ae605cd-d7c9-4a35-ab47-9fbe04fd9a8b,2025-06-07T14:34:39,9710689236,FIU047,FIP013,104,Account Query and Monitoring,2025-02-09,2025-07-11,2025-07-11,INSURANCE,ac6bc9cf0c2c22a3cdf15568913030652a26aea4418d70758dc4543920ed5101
AA2,8373f8be-02cd-45a2-9bac-87b5af29f089,2025-05-07T02:27:29,7258813554,FIU048,FIP045,101,Personal Finance,2025-04-29,2025-05-29,2025-05-29,INSURANCE,17b8da2f5d46597a9c6d05e08276ceccc74706631f1834e45b2553cf234b5bb1
AA2,9e90557c-6cbd-4373-91a0-c5a3d5f90153,2025-04-01T00:25:42,7294451974,FIU018,FIP048,103,Credit Underwriting,2025-01-28,2025-07-12,2025-07-12,INSURANCE,c0b2291529659d9f58c8e452b70809649939238ffb55def9c8692ac686316126
AA2,26c03a23-0ead-4796-b40d-85225f8cb082,2025-05-24T02:09:33,8685611247,FIU005,FIP025,104,Account Query and Monitoring,2025-01-02,2025-02-14,2025-02-14,DEPOSIT,e07031829a8a2c39c7aa7d46abce47d2301d426ba2a5ac0182e23f5d6e7af579
AA2,a4fcf00e-dd00-4dbb-a194-43c38c7ec7dd,2025-03-22T09:41:31,9284387865,FIU035,FIP011,104,Account Query and Monitoring,2025-01-17,2025-04-09,2025-04-09,INSURANCE,42d6cc541654d5e4a301842c4eeb591331e2d195867354b900199e6c010bea1f
AA2,94d74f11-0c78-4cc6-8c9b-2798c46c208f,2025-04-24T20:50:35,7567947078,FIU027,FIP035,102,Financial Reporting,2025-04-27,2025-10-12,2025-10-12,INSURANCE,46ad27415294ee9341a4fe52deab2bb6aa10c9b8a1fbe39026273aca411a8097
AA2,450b730d-e2dd-48e8-958f-a3e515d4ac2f,2025-03-01T21:19:27,9670428469,FIU038,FIP028,104,Account Query and Monitoring,2025-04-08,2025-05-20,2025-05-20,INSURANCE,1926e2a4b65adc1a7ff82a432976c6337e9820eb20164883df6062d4b0000028
AA2,f1e225c5-1726-44ba-a82b-cdb3e87a5151,2025-06-30T12:03:39,7439038609,FIU006,FIP023,102,Financial Reporting,2025-05-18,2025-08-16,2025-08-16,MUTUAL_FUNDS,0ab8c4bbeb0540e5ab1b5abea7400ea3ee584f570a6cf9ec49b1deac614e8959
AA2,9483401c-c9f8-4de9-afbe-e5d57605beb2,2025-02-15T13:32:05,8799401289,FIU047,FIP044,101,Personal Finance,2025-03-04,2025-04-28,2025-04-28,INSURANCE,63404ecd335692354e788dfe5c93ba323138055404760dcb3d525f670c2a3b8c
AA2,d8e0fe81-7ac8-4986-92d9-884ecfbc5aa5,2025-01-11T06:10:52,7749110610,FIU023,FIP029,104,Account Query and Monitoring,2025-04-06,2025-09-29,2025-09-29,INSURANCE,a2f1b005c6dc5c430a6f9efdc8b5e18edd63950bf695bdc3f2a4717ee0f8ea9b
AA2,3884375c-2b55-4f00-927d-9f79bb008a7c,2025-02-20T03:56:32,8558325034,FIU004,FIP024,102,Financial Reporting,2025-02-16,2025-05-10,2025-05-10,INSURANCE,1ba613a64bc776dac213c25c0c587fe9987ec40fc7ec77cc61ff4f1cbbe0e735
AA2,435a93ff-6e90-42a9-970c-81f057a5bf58,2025-01-21T01:44:22,8947177413,FIU016,FIP043,103,Credit Underwriting,2025-01-19,2025-03-18,2025-03-18,CREDIT_CARD,fe2b01f03f1130f96001ba664987a7cea2fd3a944acf77a5129aa7645555c40c
AA2,1f87d4dc-2c24-4f40-815f-33fde7c87a18,2025-05-19T17:45:03,7121318307,FIU043,FIP037,102,Financial Reporting,2025-02-12,2025-04-30,2025-04-30,DEPOSIT,2073f0ffb2e16221b4e4f7e81456e1a8b0f00cf033bcbbacb5218906a31d91bc
AA2,ef618faa-3048-428c-ad7c-81c17f77f56d,2025-04-16T19:52:37,9691526821,FIU046,FIP049,103,Credit Underwriting,2025-01-14,2025-04-21,2025-04-21,MUTUAL_FUNDS,4c5b3f02ffd4d4e9b0aedccea912cc5a0a3bcc643e05c1da8762ee5a5a80e6a1
AA2,7195b5c5-b956-4786-a770-26c9c82f7a29,2025-04-29T14:50:00,8258519518,FIU008,FIP007,102,Financial Reporting,2025-03-07,2025-04-30,2025-04-30,CREDIT_CARD,995af2ecf1320a288677915c3e363eae96a39fb7801043afa857504d55172559
AA2,d1879e57-231c-45d3-8dd0-2be19d23a4a6,2025-06-07T00:06:55,9279290284,FIU019,FIP016,102,Financial Reporting,2025-01-28,2025-05-17,2025-05-17,DEPOSIT,432614e7fb168be66ed10a0920fc427dbcce64787e13765cf7819df1a3dba617
AA2,34403b22-d9d3-4b78-9f19-de84872fecdf,2025-05-26T10:04:18,8887847829,FIU009,FIP042,103,Credit Underwriting,2025-04-23,2025-05-27,2025-05-27,MUTUAL_FUNDS,789006d49aa7b530f3c40f6526a531d80f3f7112e1c594e6281acf406d65c1e2
AA2,a964d249-fed0-4039-9755-8ac402fc15b8,2025-03-26T06:59:02,8907385946,FIU018,FIP015,101,Personal Finance,2025-05-19,2025-07-26,2025-07-26,CREDIT_CARD,26c200977dda2e88ef057558bef1f79d65251adbc531b5c0b1b17dfd998bf927
AA2,57bb62cf-1df5-4d00-aa0d-811e5f2d7bc6,2025-01-06T16:00:58,7444357967,FIU033,FIP039,103,Credit Underwriting,2025-03-30,2025-08-19,2025-08-19,CREDIT_CARD,69834ddaf53420e3b1c4e1faf387368701c71d077cf7e0e3d34677f81b2608fb
AA2,7ec2a0f6-4d27-4ea9-823d-99185eceaae8,2025-02-14T19:21:40,7047356139,FIU041,FIP024,101,Personal Finance,2025-04-29,2025-06-26,2025-06-26,DEPOSIT,b863904f68ed0ea796ee5ae973ca98d8654cfc6b982ab2d1ea33b8da9189bd97
AA2,ee8dead0-85a4-42ed-b30b-9563209b3fdb,2025-03-01T22:34:06,8982117396,FIU019,FIP046,101,Personal Finance,2025-02-24,2025-07-14,2025-07-14,INSURANCE,f3b9ac86e5c90ac7607cb6f83527c2a2d8b17692d4065a3737f3273c5258b4a4
AA2,8f9af9a9-50b9-4e38-8c8b-10f51faaf8f4,2025-05-06T17:44:47,9190599690,FIU046,FIP028,101,Personal Finance,2025-02-01,2025-05-17,2025-05-17,INSURANCE,56d6bfcd28e795ee555d2cd8fc761e80211b30968fd34c7c5720016dad98903f
AA2,ec21ac0f-ecb8-498d-a2cb-0dad01af9faf,2025-04-21T14:09:26,7741671438,FIU044,FIP037,104,Account Query and Monitoring,2025-01-14,2025-04-22,2025-04-22,DEPOSIT,4679ebd672b808d572b722555b416d64ba7d3c1e39018401ea06d922adf2b90a
AA2,3f95016b-b53f-4296-a301-7e36271177a1,2025-02-19T21:20:46,8668215505,FIU033,FIP041,101,Personal Finance,2025-03-06,2025-06-27,2025-06-27,DEPOSIT,59878f99c038ad592ff3a3b8deb2b7ffa42173896b41a9721b2d87858cc487d7
AA2,f900e86e-4a69-4399-a165-cb7bae05b99c,2025-05-23T21:55:31,8237736110,FIU007,FIP045,101,Personal Finance,2025-05-03,2025-07-25,2025-07-25,DEPOSIT,897310829c1fa7df51160bc509e975d0590c1e34da64f5b4f354305e8d7761d6
AA2,60234b83-71ba-4fae-9aad-7742e8c85aec,2025-01-11T17:36:56,8671497985,FIU039,FIP019,103,Credit Underwriting,2025-05-25,2025-11-18,2025-11-18,INSURANCE,17c7b0b71601323516f566172df92cc6f70ff0d712208f3e6b0e23b2bc3d35e6
AA2,655d74b0-5c0c-4470-9ddf-decd441460b5,2025-06-10T20:32:23,9960033151,FIU034,FIP049,102,Financial Reporting,2025-01-19,2025-05-18,2025-05-18,CREDIT_CARD,738b5c2b106c90450c513e922e98009bf4a872f337d0b9f684b93fb0fc29253e
AA2,11333315-99da-4c65-ab2e-f1052f32f13d,2025-01-19T09:13:15,8699149099,FIU025,FIP039,103,Credit Underwriting,2025-02-28,2025-05-20,2025-05-20,MUTUAL_FUNDS,d871f26fa1c0982cdae21415c4cd02d18b1cb8416767a4f37e9a371357ad6005
AA2,5ef8b09c-1b38-4944-9ce0-fc52ca414593,2025-01-19T03:16:22,7003279470,FIU007,FIP028,103,Credit Underwriting,2025-04-21,2025-09-17,2025-09-17,INSURANCE,b9adbcfe8049842c3fbce59ec27b62cd73763d54f3e49b9f5bf5d88fcbcf3ea6
AA2,17aba52e-d053-4aa8-9046-1858cb283ad0,2025-06-19T06:29:06,7317657809,FIU019,FIP013,102,Financial Reporting,2025-04-19,2025-08-13,2025-08-13,CREDIT_CARD,2d87c7f28f1379467b29f6e1c491e737d3b4f1f4dda5dbb9b53cfaeda64fbaad
AA2,b71a2231-edfc-48d9-9a6f-c39564dff281,2025-03-21T12:44:40,9258986395,FIU029,FIP001,103,Credit Underwriting,2025-03-23,2025-09-11,2025-09-11,DEPOSIT,bb80a0758893cbc2f9156bfc6cb00bc5b8445ee1f29157f8d84dae9517026f60
AA2,291d2842-2895-490e-99b7-2724c5669b72,2025-03-25T07:54:26,8283081419,FIU009,FIP043,104,Account Query and Monitoring,2025-03-15,2025-07-17,2025-07-17,CREDIT_CARD,a93e91daa9f55a6092bfcd0a16ca59bfbe115dd5bf357aa607eede035d77f718
AA2,36e02a88-58b4-407d-adcc-9e2250faeece,2025-04-25T17:51:11,7550934310,FIU008,FIP001,101,Personal Finance,2025-04-25,2025-08-30,2025-08-30,DEPOSIT,89cbd40a555b311f73450ef6fd9178d2192244c8c3a4ede8537f679cccd743aa
AA2,c0c781b6-4a66-443d-9cf5-04a45a0f7353,2025-03-10T13:52:18,8995832204,FIU034,FIP022,103,Credit Underwriting,2025-05-01,2025-09-08,2025-09-08,MUTUAL_FUNDS,f3db919eb21c6e87312eaa4457904a2c2ad720c68934d7ee338933e6e12a0d4f
AA2,209dbc76-8461-47c3-9269-77cb88305749,2025-05-27T12:35:52,7106629563,FIU036,FIP036,101,Personal Finance,2025-01-18,2025-06-20,2025-06-20,DEPOSIT,a065f2d55ce0b868f5d74d7098f43f8b5a15e16e5f0d32e5d6303773ab64a849
AA2,9e8eeb26-458f-42cf-a71f-74e58092e36d,2025-03-09T11:15:53,8894252068,FIU008,FIP037,104,Account Query and Monitoring,2025-03-19,2025-07-03,2025-07-03,INSURANCE,edee818138bc42a88aa9f23b07766e681164f8f00755727038f88baa7376fbf6
AA2,eed878d0-b140-45a8-bd31-4b4f7c04b480,2025-01-23T09:09:28,7568825994,FIU001,FIP011,103,Credit Underwriting,2025-02-19,2025-05-02,2025-05-02,MUTUAL_FUNDS,4f59c8d5b457b5838f06da1fbf546bcba7a0c7a22a34e45afce0a8560b67d884
AA2,026a4b26-e1bf-4ae3-af1b-d56b9e343617,2025-05-21T19:52:42,7052980583,FIU019,FIP023,103,Credit Underwriting,2025-04-21,2025-05-31,2025-05-31,MUTUAL_FUNDS,7845cafdc481d2c6e02a95f87f7873c7c72b4ddedc9809f633684dfd71518ab3
AA2,f3ce1026-9532-4ca1-a31d-a54199f59272,2025-03-17T12:31:43,9704699998,FIU036,FIP022,101,Personal Finance,2025-05-03,2025-08-04,2025-08-04,DEPOSIT,4ca57d72202a02592bae4c4473994ad694713882d9c305ad5193c9dae5b46721
AA2,1b3f4fb1-802b-48b2-915a-420cd0f5e3fd,2025-06-25T15:19:24,9938896419,FIU045,FIP025,103,Credit Underwriting,2025-04-29,2025-06-23,2025-06-23,CREDIT_CARD,b9e3657991dfa65f3aba1051d155743139d624c4498857ff3cb51ad93e36ddb3
AA2,255a977e-64f0-4a56-9aab-4f561cfa277e,2025-04-09T05:11:00,8867452618,FIU032,FIP029,101,Personal Finance,2025-02-15,2025-07-10,2025-07-10,DEPOSIT,031afa359d7be1febb5c2ede31ca0644c6609dc7663ecc463309b4d75ebf2d4e
AA2,4e3ab66b-5a96-4851-9b45-bb3ecc1fd35a,2025-01-01T23:52:31,8386912254,FIU021,FIP005,104,Account Query and Monitoring,2025-05-12,2025-10-09,2025-10-09,MUTUAL_FUNDS,29f24352cc3bbd36e44750bdbe22b4628e3a38369e0edfa7e13aa55b8a393181
AA2,baeef2c3-dcf3-4e24-b592-e8f5666068f4,2025-04-22T17:37:56,7215712675,FIU018,FIP021,102,Financial Reporting,2025-01-11,2025-04-27,2025-04-27,DEPOSIT,0a06ae182c449ae433abe03fd31643807e768c7f4946d68153ecde870a16c695
AA2,f505fd61-54a5-4f0a-888a-35a7e316d21a,2025-04-17T10:22:48,9651354776,FIU007,FIP002,102,Financial Reporting,2025-05-01,2025-10-10,2025-10-10,CREDIT_CARD,cbb60bd3784aa38d4446bf762b08eb405baf398309aa6591e991343ae631dbad
AA2,d08cfd67-52f8-4125-8698-da76b2a25b81,2025-02-05T23:03:19,9158212593,FIU005,FIP038,102,Financial Reporting,2025-03-21,2025-07-27,2025-07-27,DEPOSIT,ed4b5c0f634d7469ce76edacbe824fba5de0b78e507478f6d07e3d6f79633133
AA2,2784e43b-75c0-4a1b-8b3f-7c814cd4078e,2025-05-20T05:19:21,7608117452,FIU009,FIP050,102,Financial Reporting,2025-05-21,2025-10-30,2025-10-30,INSURANCE,df58b0313b68877fc809f247dd9af449963f41c83af166d222bf7b10844edbb3
AA2,71536f78-6585-4bec-9604-14ed130f7904,2025-03-07T13:55:47,9892267791,FIU010,FIP040,103,Credit Underwriting,2025-02-20,2025-06-19,2025-06-19,DEPOSIT,d7855df7ce4a0ff457a23c84741879937d4e402901cbf2b7bb23f9d18e21cc8b
AA2,9b5fedec-3066-4a9c-bed2-25b404c87384,2025-06-17T11:08:22,8797586826,FIU033,FIP010,103,Credit Underwriting,2025-04-30,2025-08-05,2025-08-05,INSURANCE,132d565489183d5032d46752dbaa5a3790cc68b26519914fe09140aa2c2b9d35
AA2,8d1494d7-ff38-404e-8bea-014c61b87bbe,2025-03-20T12:28:37,7500081957,FIU005,FIP036,102,Financial Reporting,2025-05-01,2025-10-18,2025-10-18,CREDIT_CARD,a27179dfc871935e144f9ed13904baa408779df7ce88aec9552f0281942c159b
AA2,e38df5db-1e7d-4f3c-b071-7c9c195be883,2025-03-21T00:49:06,9953781927,FIU009,FIP012,102,Financial Reporting,2025-05-21,2025-10-07,2025-10-07,MUTUAL_FUNDS,7621272382d054abe6fc61bccef2cd25fa0ebfe2c7af49a09eeded695308e552
AA2,af3b15d8-5a21-486f-94e1-dcdf05d31402,2025-05-11T08:46:29,8337738921,FIU021,FIP002,104,Account Query and Monitoring,2025-05-24,2025-09-22,2025-09-22,DEPOSIT,4cb06fc1e10d08aead32b2e6baab07ad20446e1010795181de8f40ff6b9b8280
AA2,5874935a-d4f8-4b0c-aa6c-04fa279812d2,2025-03-16T20:45:16,7102836297,FIU038,FIP039,103,Credit Underwriting,2025-01-25,2025-03-08,2025-03-08,MUTUAL_FUNDS,cdc0ab549b39b0fddb4f16c935abc281116f0f8d8c93bd8a768280559acfeaee
AA2,d61e5d35-039a-41aa-972d-4c04b91967ad,2025-02-21T01:19:35,9163605792,FIU030,FIP001,104,Account Query and Monitoring,2025-05-05,2025-10-28,2025-10-28,CREDIT_CARD,a84723af36594ca34718c15bd04bcd9baccc265adc3e804db5afea271ca771d1
AA2,462b4306-8f5d-4632-8698-dd3e17887ed4,2025-05-25T10:57:33,9190230963,FIU038,FIP037,103,Credit Underwriting,2025-05-27,2025-07-12,2025-07-12,CREDIT_CARD,9d82a154d5c414133e84936846a29d34b396a31d13ea8d846f0fc5c3713530be
AA2,991327a0-6d2f-46d4-9bcc-d1271af3e001,2025-06-18T23:31:13,7681123096,FIU004,FIP026,103,Credit Underwriting,2025-02-09,2025-03-24,2025-03-24,INSURANCE,0875ff49070df7c6e71cc79f46a0d5bd59696d95e4dc9ce7437628c6d517c832
AA2,5e5f0b8c-e50b-4cee-bedb-3eb5ae5ddb97,2025-04-04T05:48:43,9767601753,FIU015,FIP005,103,Credit Underwriting,2025-05-30,2025-08-21,2025-08-21,DEPOSIT,dad4c4c287d3c191db0d33033503283e91ef5df9c6cdac45b9bc80299c3423d6
AA2,bc953a9e-7b70-44c4-8ec4-0d8f987c9003,2025-01-01T12:29:01,9586367227,FIU025,FIP020,102,Financial Reporting,2025-02-03,2025-06-28,2025-06-28,MUTUAL_FUNDS,fdceb591951cf9e7f9e22cd64fe37c651a8669e184b606f2436426cf91150bb4
AA2,9e7f58ac-c187-436f-b21b-344b869dbffe,2025-02-08T21:00:51,9920505598,FIU046,FIP035,103,Credit Underwriting,2025-05-18,2025-10-01,2025-10-01,INSURANCE,24c8eb92070cfe574d621175110b6116bcc9c8972bfb492229d7182c53805cf2
AA2,878c51a0-a7d8-4aab-aa70-8de2df96022f,2025-01-03T15:26:57,8344987927,FIU035,FIP011,103,Credit Underwriting,2025-04-15,2025-06-21,2025-06-21,INSURANCE,448fcba3e7a76c8a06d8647668087c19937d9c569719563653c70f84b725a47a
AA2,d04c79e7-6f6a-47a1-91f4-881f283f9a0a,2025-03-01T20:47:00,9939972780,FIU040,FIP013,104,Account Query and Monitoring,2025-05-16,2025-10-16,2025-10-16,INSURANCE,1003b37fb7d61465d31bfb563099048d2305ac772c750709d6fa9a6bef316b75
AA2,7a1b510b-5d5e-457f-ab01-bc8922281b3c,2025-04-06T04:59:43,9386620075,FIU048,FIP032,102,Financial Reporting,2025-01-22,2025-05-14,2025-05-14,MUTUAL_FUNDS,19e3c8ecd13cd868bc376d73e429e619a127d1df6dc7fb3ecb235b5f7c3fcda9
AA2,1f92be87-a656-48b2-83fe-8b3da9e8e30d,2025-01-29T07:50:33,8231826789,FIU017,FIP028,102,Financial Reporting,2025-03-25,2025-04-30,2025-04-30,DEPOSIT,685dbe79d687f2008707bc433369a459c580413a424a074b72bc4a03d4bac62d
AA2,d03d4b4c-9b62-498c-a394-5a688bac63c3,2025-03-17T18:00:25,9757151670,FIU019,FIP003,102,Financial Reporting,2025-01-08,2025-03-20,2025-03-20,DEPOSIT,0911e99e5b016cd1a7520f96169a52610fa263fce5540b492412d9acbc7ad9a9
AA2,e1f852e0-6ac4-4682-8721-0d91d8cc39c1,2025-05-01T21:09:16,9550189451,FIU031,FIP042,101,Personal Finance,2025-01-20,2025-04-02,2025-04-02,MUTUAL_FUNDS,b85be0da0670cddae73cd63ea9c7c1e22a6c6d2a1b216983b8d9948396a5e2ac
AA2,d9bf6a0f-19b2-4481-9312-c499eaa908d2,2025-04-25T12:16:15,8288000457,FIU016,FIP050,103,Credit Underwriting,2025-02-04,2025-03-29,2025-03-29,CREDIT_CARD,d8f73a2b58337eb20e5758781c765de9f09232088659e03d8fb4eac779c19890
AA2,9b89d048-feb2-4366-93e6-b4b95fbf0954,2025-05-24T05:07:04,9304750714,FIU006,FIP028,101,Personal Finance,2025-04-16,2025-10-05,2025-10-05,MUTUAL_FUNDS,13ed8313182b10e75bb043f920d36df5f138a97639975d6571e994d97d86d8ba
AA2,f2d5493d-cc1d-456c-bf03-9e420346c643,2025-03-05T13:13:09,7113086789,FIU003,FIP035,103,Credit Underwriting,2025-04-21,2025-09-03,2025-09-03,CREDIT_CARD,0cbb5c5c10719375e152a2ebe2bbc56d1a4dea1db4db57c60ba4334c84aa74a5
AA2,df2b6803-69a6-4eb4-a6d2-28402fc46726,2025-02-23T13:52:02,9288225954,FIU030,FIP021,101,Personal Finance,2025-02-19,2025-08-17,2025-08-17,CREDIT_CARD,6000e26e8672ee482b0faca5eeb766e298b83d390c625b9b4dccca48c1504081
AA2,a715fd6f-d969-4e4c-91bf-7da325a83995,2025-05-28T23:06:31,7152510838,FIU043,FIP015,104,Account Query and Monitoring,2025-05-30,2025-09-13,2025-09-13,INSURANCE,c0e3da02cd4ba29b969e89441f8e10c0baeeecebee4c29d5c954018706daeabc
AA2,31cf44e2-4a6f-44c5-8826-d2e8011176fd,2025-02-20T05:30:39,8228116428,FIU047,FIP043,104,Account Query and Monitoring,2025-05-03,2025-09-01,2025-09-01,CREDIT_CARD,06fed8a5415e55fb7880bc57e59a5b4d54060e1c14feb917f618c8a76a36e76f
AA2,2877d6c4-076e-4399-b3a4-511227515df9,2025-02-11T11:39:17,9947479749,FIU037,FIP036,102,Financial Reporting,2025-05-07,2025-07-27,2025-07-27,INSURANCE,d6c7a1ef6baf5006b39623feb34d57bddf3322faf3bf35d514d471e9f54492d3
AA2,ccf70edd-e922-43e2-b857-3026fb14cc29,2025-04-10T09:46:55,8753495580,FIU050,FIP031,102,Financial Reporting,2025-05-03,2025-07-30,2025-07-30,CREDIT_CARD,1a5ebbd3077395d0724ca67a7b94abf8a1587f7c18e9857ce220a6c3893013e4
AA2,492766fd-77b0-4aa4-8ddc-b39ac2233e2f,2025-05-10T16:34:19,8450116112,FIU048,FIP033,102,Financial Reporting,2025-03-09,2025-05-28,2025-05-28,CREDIT_CARD,b612b80720637a038bf70c659f5b2318b69af09113a975c6abef5d3d5792e3af
AA2,d9e78176-8372-4d07-8199-89d383cadda2,2025-06-28T03:52:42,9955949055,FIU038,FIP006,101,Personal Finance,2025-01-28,2025-05-05,2025-05-05,CREDIT_CARD,b4b26c1106b07c16271d9a181cca62c924496a3f5c18f5256dfc412d1c947efd
AA2,1485e22c-2ef9-4b1b-9f7d-22b35c93e6a3,2025-06-03T13:46:08,7026271498,FIU042,FIP010,103,Credit Underwriting,2025-02-18,2025-08-14,2025-08-14,DEPOSIT,49cf8acc65145cbcdda4edafe5eaf34bd8a7033736d283e01d3aeaef36221a81
AA2,42eb9f57-9804-4f83-8265-969ee8d338d7,2025-06-06T19:34:51,7036257274,FIU004,FIP008,102,Financial Reporting,2025-01-18,2025-06-01,2025-06-01,CREDIT_CARD,2353930ee0a4b0ae4d41fddcfa4e63b53bea85d196a11d0003f290edb00bb036
AA2,f7b9335c-0243-482a-9e09-b4448a92c539,2025-01-18T14:58:50,7051314035,FIU005,FIP039,102,Financial Reporting,2025-03-23,2025-08-15,2025-08-15,MUTUAL_FUNDS,238b17015a484363053c7377189dbe43093dbe43a06c00358eeb4f5062549177
AA2,5f32de75-d0d5-4644-bd8e-f73b99710c80,2025-06-08T21:10:08,7056420895,FIU010,FIP050,104,Account Query and Monitoring,2025-03-18,2025-05-22,2025-05-22,INSURANCE,ee602880ca01d4348447402caebe7fdd1466b52975cf51d7eb06860b29f49140
AA2,b88c40dd-e899-4f49-a39f-c17d8b4d740a,2025-02-20T04:57:25,9143563223,FIU034,FIP024,102,Financial Reporting,2025-03-02,2025-04-05,2025-04-05,CREDIT_CARD,1e616037295b36d81289968d9c4b33eb85464f8898f09137b1cb83c47d46e551
AA2,cd26c128-7d82-44c2-96ad-eae23bc134d0,2025-04-25T03:39:13,8455924752,FIU004,FIP028,101,Personal Finance,2025-01-18,2025-06-29,2025-06-29,INSURANCE,2501d42a3280feb33ccbb05a75b5684316bbdf6fa85c55eb647848db0a998f33
AA2,f9dafe23-9a00-4484-ab4a-f55176ac30be,2025-02-06T02:56:20,9147521251,FIU041,FIP015,102,Financial Reporting,2025-02-14,2025-03-26,2025-03-26,INSURANCE,c77a5d20224f9540b2c46703dcf27d1927365ad6bdd544485ec3f7b153943cf9
AA2,1ac638fe-0f4e-4148-a07d-8fa9a9fb8837,2025-03-10T10:03:37,7020633775,FIU041,FIP003,103,Credit Underwriting,2025-04-12,2025-07-25,2025-07-25,DEPOSIT,42cb329d7e61a1219f60f239ba4d29c8b0ee6e01b7037c53be567f4ce8fb5292
AA2,f2fb64fe-fce7-497d-957e-57e03836ac6d,2025-05-20T10:19:53,8386296720,FIU012,FIP032,102,Financial Reporting,2025-04-15,2025-06-23,2025-06-23,INSURANCE,2034b029fc35d67912af9c698711356a050065207b736946ca7a9e1c1cb9114c
AA2,1b6ac571-4451-49dd-a02f-242f34ed5638,2025-01-07T10:42:54,7192688015,FIU013,FIP017,102,Financial Reporting,2025-03-09,2025-05-13,2025-05-13,DEPOSIT,27fd7432e25718cd4b101b732c36cbf42977af9d5e5e3dfc21705fd913731b47
AA2,f72cc36a-2b47-46b2-85a5-23ca2b5a1067,2025-05-12T11:48:28,7079811967,FIU009,FIP035,103,Credit Underwriting,2025-05-26,2025-09-17,2025-09-17,DEPOSIT,04b70b8776d2d68392977437315b3497096d94f317edaabead2c9fa44aa89ebe
AA2,813c0678-a994-40e6-a67a-d010dfbf2d7b,2025-06-23T06:03:49,9991463349,FIU012,FIP046,104,Account Query and Monitoring,2025-02-25,2025-05-25,2025-05-25,INSURANCE,c2c736e8f68b999a78d16deba77ca74adb263427f75a0d56a7e4525b7b78891a
AA2,c949b4f4-58c1-4eda-9bf7-a0083a67c702,2025-05-20T18:50:00,9267193385,FIU017,FIP017,104,Account Query and Monitoring,2025-05-01,2025-10-11,2025-10-11,MUTUAL_FUNDS,4229dc218c78c44af67cd2733ccf9e9ade07a0f6f48c7ad8feeeb45d4ebb853b
AA2,728a5531-71ab-4816-8697-b0dca835d58e,2025-05-01T18:32:11,7416697831,FIU035,FIP009,103,Credit Underwriting,2025-03-25,2025-09-13,2025-09-13,DEPOSIT,fb0f0f92aad811a14bb77ce2e0d1f57ba32d155ed483425b002809afb5e0db79
AA2,025ad9a2-e4d2-4bd4-b393-603fd257e68d,2025-06-19T11:50:24,9283345473,FIU024,FIP017,103,Credit Underwriting,2025-03-11,2025-07-25,2025-07-25,INSURANCE,a381919c061af10feb1080f92bb697af31be239566252c2e0d008bf144775263
AA2,1acabb2e-7118-4793-9597-7d64c17c9465,2025-04-16T22:02:40,8482811899,FIU003,FIP035,104,Account Query and Monitoring,2025-04-24,2025-10-06,2025-10-06,INSURANCE,b6578d46dbae1fae5b41f22768e65bd4c3390328c180d8d6753e61ca9db7fb60
